id1,id2,ddi_risk
DB01590,DB00220,Significant
DB01590,DB00224,Significant
DB01590,DB00252,Significant
DB01590,DB00306,Significant
DB01590,DB00312,Significant
DB01590,DB00343,Significant
DB01590,DB00418,Significant
DB01590,DB00463,Significant
DB01590,DB00503,Significant
DB01590,DB00532,Significant
DB01590,DB00537,Significant
DB01590,DB00564,Significant
DB01590,DB00582,Significant
DB01590,DB00615,Significant
DB01590,DB00619,Significant
DB01590,DB00661,Significant
DB01590,DB00673,Significant
DB01590,DB00701,Significant
DB01590,DB00705,Significant
DB01590,DB00754,Significant
DB01590,DB00794,Significant
DB01590,DB00849,Significant
DB01590,DB00872,Significant
DB01590,DB00976,Significant
DB01590,DB01026,Significant
DB01590,DB01045,Significant
DB01590,DB01072,Significant
DB01590,DB01149,Significant
DB01590,DB01167,Significant
DB01590,DB01174,Significant
DB01590,DB01201,Significant
DB01590,DB01211,Significant
DB01590,DB01232,Significant
DB01590,DB01263,Significant
DB01590,DB01264,Significant
DB01590,DB01319,Significant
DB01590,DB01320,Significant
DB01590,DB01351,Significant
DB01590,DB01352,Significant
DB01590,DB01355,Significant
DB01590,DB01483,Significant
DB01590,DB05521,Significant
DB01590,DB06717,Significant
DB01590,DB08873,Significant
DB01591,DB00220,Significant
DB01591,DB00224,Significant
DB01591,DB00503,Significant
DB01591,DB00582,Significant
DB01591,DB00872,Significant
DB01591,DB00976,Significant
DB01591,DB01072,Significant
DB01591,DB01149,Significant
DB01591,DB01167,Significant
DB01591,DB01211,Significant
DB01591,DB01232,Significant
DB01591,DB01263,Significant
DB01591,DB01388,Significant
DB01591,DB05521,Significant
DB01591,DB08873,Significant
DB01592,DB00218,Significant
DB01592,DB00451,Significant
DB01592,DB00467,Significant
DB01592,DB00688,Significant
DB01592,DB00978,Significant
DB01592,DB00988,Significant
DB01592,DB01017,Significant
DB01592,DB01024,Significant
DB01592,DB01059,Significant
DB01592,DB01137,Significant
DB01592,DB01165,Significant
DB01592,DB01235,Significant
DB01592,DB08930,Significant
DB01601,DB00204,"Avoid combination"
DB01601,DB00215,"Avoid combination"
DB01601,DB00246,"Avoid combination"
DB01601,DB00252,Significant
DB01601,DB00261,"Avoid combination"
DB01601,DB00280,"Avoid combination"
DB01601,DB00308,"Avoid combination"
DB01601,DB00342,"Avoid combination"
DB01601,DB00391,"Avoid combination"
DB01601,DB00468,"Avoid combination"
DB01601,DB00472,"Avoid combination"
DB01601,DB00489,"Avoid combination"
DB01601,DB00497,Significant
DB01601,DB00539,"Avoid combination"
DB01601,DB00559,Significant
DB01601,DB00604,"Avoid combination"
DB01601,DB00625,Significant
DB01601,DB00637,"Avoid combination"
DB01601,DB00641,Critical
DB01601,DB00679,"Avoid combination"
DB01601,DB00683,Critical
DB01601,DB00802,Critical
DB01601,DB00813,Critical
DB01601,DB00834,"Avoid combination"
DB01601,DB00875,"Avoid combination"
DB01601,DB00897,Critical
DB01601,DB00908,"Avoid combination"
DB01601,DB00932,Critical
DB01601,DB01035,"Avoid combination"
DB01601,DB01045,Critical
DB01601,DB01100,"Avoid combination"
DB01601,DB01118,"Avoid combination"
DB01601,DB01169,"Avoid combination"
DB01601,DB01174,Significant
DB01601,DB01175,"Avoid combination"
DB01601,DB01208,"Avoid combination"
DB01601,DB01218,"Avoid combination"
DB01601,DB01224,"Avoid combination"
DB01601,DB01227,"Avoid combination"
DB01601,DB01244,"Avoid combination"
DB01601,DB01267,"Avoid combination"
DB01601,DB01357,Significant
DB01601,DB01601,"Avoid combination"
DB01601,DB01624,"Avoid combination"
DB01601,DB04835,Significant
DB01601,DB04844,"Avoid combination"
DB01601,DB04855,"Avoid combination"
DB01601,DB04868,"Avoid combination"
DB01601,DB04946,"Avoid combination"
DB01601,DB05294,"Avoid combination"
DB01601,DB06216,"Avoid combination"
DB01601,DB06697,"Avoid combination"
DB01601,DB06708,"Avoid combination"
DB01601,DB08881,"Avoid combination"
DB01601,DB09083,"Avoid combination"
DB01601,DB09167,"Avoid combination"
DB01607,DB00684,Significant
DB01609,DB00252,Significant
DB01609,DB00277,Significant
DB01609,DB00375,Significant
DB01609,DB00503,Significant
DB01609,DB00697,Significant
DB01609,DB00794,Significant
DB01609,DB00930,Significant
DB01609,DB01045,Significant
DB01609,DB01174,Significant
DB01609,DB01223,Significant
DB01609,DB01320,Significant
DB01609,DB01432,Significant
DB01613,DB00203,Critical
DB01613,DB00862,Critical
DB01618,DB00248,Significant
DB01618,DB00268,Significant
DB01618,DB00413,Significant
DB01618,DB00494,Significant
DB01618,DB00988,Significant
DB01618,DB01186,Significant
DB01618,DB01235,Significant
DB01623,DB00248,Significant
DB01623,DB00268,Significant
DB01623,DB00413,Significant
DB01623,DB00494,Significant
DB01623,DB00988,Significant
DB01623,DB01186,Significant
DB01623,DB01235,Significant
DB01624,DB00204,"Avoid combination"
DB01624,DB00215,"Avoid combination"
DB01624,DB00246,"Avoid combination"
DB01624,DB00261,"Avoid combination"
DB01624,DB00280,"Avoid combination"
DB01624,DB00308,"Avoid combination"
DB01624,DB00342,"Avoid combination"
DB01624,DB00391,"Avoid combination"
DB01624,DB00468,"Avoid combination"
DB01624,DB00472,"Avoid combination"
DB01624,DB00489,"Avoid combination"
DB01624,DB00539,"Avoid combination"
DB01624,DB00604,"Avoid combination"
DB01624,DB00637,"Avoid combination"
DB01624,DB00679,"Avoid combination"
DB01624,DB00834,"Avoid combination"
DB01624,DB00875,"Avoid combination"
DB01624,DB00908,"Avoid combination"
DB01624,DB01035,"Avoid combination"
DB01624,DB01100,"Avoid combination"
DB01624,DB01118,"Avoid combination"
DB01624,DB01169,"Avoid combination"
DB01624,DB01175,"Avoid combination"
DB01624,DB01208,"Avoid combination"
DB01624,DB01218,"Avoid combination"
DB01624,DB01224,"Avoid combination"
DB01624,DB01227,"Avoid combination"
DB01624,DB01244,"Avoid combination"
DB01624,DB01267,"Avoid combination"
DB01624,DB01601,"Avoid combination"
DB01624,DB01624,"Avoid combination"
DB01624,DB04844,"Avoid combination"
DB01624,DB04855,"Avoid combination"
DB01624,DB04868,"Avoid combination"
DB01624,DB04946,"Avoid combination"
DB01624,DB05294,"Avoid combination"
DB01624,DB06216,"Avoid combination"
DB01624,DB06697,"Avoid combination"
DB01624,DB06708,"Avoid combination"
DB01624,DB08881,"Avoid combination"
DB01624,DB09083,"Avoid combination"
DB01624,DB09167,"Avoid combination"
DB01626,DB00150,Contraindicated
DB01626,DB00176,Contraindicated
DB01626,DB00182,Contraindicated
DB01626,DB00193,"Potentially significant"
DB01626,DB00215,Contraindicated
DB01626,DB00216,Critical
DB01626,DB00285,Contraindicated
DB01626,DB00285,Significant
DB01626,DB00321,Contraindicated
DB01626,DB00344,Contraindicated
DB01626,DB00344,Critical
DB01626,DB00368,"Potentially significant"
DB01626,DB00370,Contraindicated
DB01626,DB00388,Contraindicated
DB01626,DB00388,Critical
DB01626,DB00397,Contraindicated
DB01626,DB00397,Critical
DB01626,DB00422,Contraindicated
DB01626,DB00449,"Potentially significant"
DB01626,DB00454,"Potentially significant"
DB01626,DB00458,Contraindicated
DB01626,DB00472,Contraindicated
DB01626,DB00476,Contraindicated
DB01626,DB00490,"Potentially significant"
DB01626,DB00514,Contraindicated
DB01626,DB00540,Contraindicated
DB01626,DB00543,Contraindicated
DB01626,DB00610,Contraindicated
DB01626,DB00668,"Potentially significant"
DB01626,DB00669,Critical
DB01626,DB00715,Contraindicated
DB01626,DB00715,Critical
DB01626,DB00726,Contraindicated
DB01626,DB00726,Critical
DB01626,DB00852,Contraindicated
DB01626,DB00852,Critical
DB01626,DB00852,"Potentially significant"
DB01626,DB00918,Critical
DB01626,DB00937,"Potentially significant"
DB01626,DB00952,Critical
DB01626,DB00968,"Potentially significant"
DB01626,DB00988,Contraindicated
DB01626,DB00998,Critical
DB01626,DB01104,Contraindicated
DB01626,DB01104,Critical
DB01626,DB01142,Contraindicated
DB01626,DB01151,Contraindicated
DB01626,DB01175,Contraindicated
DB01626,DB01235,Contraindicated
DB01626,DB01242,Contraindicated
DB01626,DB01255,"Potentially significant"
DB01626,DB01364,Contraindicated
DB01626,DB01364,"Potentially significant"
DB01626,DB01365,Contraindicated
DB01626,DB01576,"Potentially significant"
DB01626,DB01577,"Potentially significant"
DB01626,DB01579,"Potentially significant"
DB01626,DB04832,Contraindicated
DB01626,DB04896,Contraindicated
DB01626,DB06262,"Potentially significant"
DB01626,DB06684,Contraindicated
DB01626,DB06700,Contraindicated
DB01626,DB06706,Contraindicated
DB01626,DB08841,Contraindicated
DB01626,DB08918,Contraindicated
DB01626,DB09068,Contraindicated
DB01626,DB09167,Contraindicated
DB01626,DB09194,Contraindicated
DB02546,DB00682,Significant
DB02638,DB00204,"Avoid combination"
DB02638,DB00215,"Avoid combination"
DB02638,DB00246,"Avoid combination"
DB02638,DB00261,"Avoid combination"
DB02638,DB00280,"Avoid combination"
DB02638,DB00308,"Avoid combination"
DB02638,DB00342,"Avoid combination"
DB02638,DB00391,"Avoid combination"
DB02638,DB00468,"Avoid combination"
DB02638,DB00472,"Avoid combination"
DB02638,DB00489,"Avoid combination"
DB02638,DB00539,"Avoid combination"
DB02638,DB00604,"Avoid combination"
DB02638,DB00637,"Avoid combination"
DB02638,DB00679,"Avoid combination"
DB02638,DB00834,"Avoid combination"
DB02638,DB00875,"Avoid combination"
DB02638,DB00908,"Avoid combination"
DB02638,DB01035,"Avoid combination"
DB02638,DB01100,"Avoid combination"
DB02638,DB01118,"Avoid combination"
DB02638,DB01169,"Avoid combination"
DB02638,DB01175,"Avoid combination"
DB02638,DB01208,"Avoid combination"
DB02638,DB01218,"Avoid combination"
DB02638,DB01224,"Avoid combination"
DB02638,DB01227,"Avoid combination"
DB02638,DB01244,"Avoid combination"
DB02638,DB01267,"Avoid combination"
DB02638,DB01601,"Avoid combination"
DB02638,DB01624,"Avoid combination"
DB02638,DB04844,"Avoid combination"
DB02638,DB04855,"Avoid combination"
DB02638,DB04868,"Avoid combination"
DB02638,DB04946,"Avoid combination"
DB02638,DB05294,"Avoid combination"
DB02638,DB06216,"Avoid combination"
DB02638,DB06697,"Avoid combination"
DB02638,DB06708,"Avoid combination"
DB02638,DB08881,"Avoid combination"
DB02638,DB09083,"Avoid combination"
DB02638,DB09167,"Avoid combination"
DB02703,DB00091,"Avoid combination"
DB02703,DB00136,"Avoid combination"
DB02703,DB00188,"Avoid combination"
DB02703,DB00193,"Avoid combination"
DB02703,DB00199,"Avoid combination"
DB02703,DB00203,"Avoid combination"
DB02703,DB00208,"Avoid combination"
DB02703,DB00215,"Avoid combination"
DB02703,DB00216,"Avoid combination"
DB02703,DB00220,"Avoid combination"
DB02703,DB00224,"Avoid combination"
DB02703,DB00238,"Avoid combination"
DB02703,DB00243,"Avoid combination"
DB02703,DB00250,"Avoid combination"
DB02703,DB00270,"Avoid combination"
DB02703,DB00277,"Avoid combination"
DB02703,DB00280,"Avoid combination"
DB02703,DB00281,"Avoid combination"
DB02703,DB00285,"Avoid combination"
DB02703,DB00286,"Avoid combination"
DB02703,DB00317,"Avoid combination"
DB02703,DB00320,"Avoid combination"
DB02703,DB00333,"Avoid combination"
DB02703,DB00343,"Avoid combination"
DB02703,DB00353,"Avoid combination"
DB02703,DB00361,"Avoid combination"
DB02703,DB00367,"Avoid combination"
DB02703,DB00370,"Avoid combination"
DB02703,DB00381,"Avoid combination"
DB02703,DB00393,"Avoid combination"
DB02703,DB00396,"Avoid combination"
DB02703,DB00404,"Avoid combination"
DB02703,DB00425,"Avoid combination"
DB02703,DB00440,"Avoid combination"
DB02703,DB00448,"Avoid combination"
DB02703,DB00468,"Avoid combination"
DB02703,DB00471,"Avoid combination"
DB02703,DB00475,"Avoid combination"
DB02703,DB00490,"Avoid combination"
DB02703,DB00497,"Avoid combination"
DB02703,DB00499,"Avoid combination"
DB02703,DB00502,"Avoid combination"
DB02703,DB00503,"Avoid combination"
DB02703,DB00528,"Avoid combination"
DB02703,DB00541,"Avoid combination"
DB02703,DB00564,"Avoid combination"
DB02703,DB00570,"Avoid combination"
DB02703,DB00590,"Avoid combination"
DB02703,DB00593,"Avoid combination"
DB02703,DB00603,"Avoid combination"
DB02703,DB00608,"Avoid combination"
DB02703,DB00615,"Avoid combination"
DB02703,DB00619,"Avoid combination"
DB02703,DB00622,"Avoid combination"
DB02703,DB00625,"Avoid combination"
DB02703,DB00628,"Avoid combination"
DB02703,DB00641,"Avoid combination"
DB02703,DB00655,"Avoid combination"
DB02703,DB00656,"Avoid combination"
DB02703,DB00661,"Avoid combination"
DB02703,DB00673,"Avoid combination"
DB02703,DB00675,"Avoid combination"
DB02703,DB00678,"Avoid combination"
DB02703,DB00683,"Avoid combination"
DB02703,DB00690,"Avoid combination"
DB02703,DB00700,"Avoid combination"
DB02703,DB00701,"Avoid combination"
DB02703,DB00705,"Avoid combination"
DB02703,DB00706,"Avoid combination"
DB02703,DB00708,"Avoid combination"
DB02703,DB00717,"Avoid combination"
DB02703,DB00731,"Avoid combination"
DB02703,DB00759,"Avoid combination"
DB02703,DB00762,"Avoid combination"
DB02703,DB00773,"Avoid combination"
DB02703,DB00783,"Avoid combination"
DB02703,DB00802,"Avoid combination"
DB02703,DB00813,"Avoid combination"
DB02703,DB00820,"Avoid combination"
DB02703,DB00829,"Avoid combination"
DB02703,DB00834,"Avoid combination"
DB02703,DB00864,"Avoid combination"
DB02703,DB00877,"Avoid combination"
DB02703,DB00883,"Avoid combination"
DB02703,DB00897,"Avoid combination"
DB02703,DB00904,"Avoid combination"
DB02703,DB00907,"Avoid combination"
DB02703,DB00908,"Avoid combination"
DB02703,DB00909,"Avoid combination"
DB02703,DB00921,"Avoid combination"
DB02703,DB00932,"Avoid combination"
DB02703,DB00938,"Avoid combination"
DB02703,DB00949,"Avoid combination"
DB02703,DB00990,"Avoid combination"
DB02703,DB00997,"Avoid combination"
DB02703,DB01012,"Avoid combination"
DB02703,DB01018,"Avoid combination"
DB02703,DB01020,"Avoid combination"
DB02703,DB01023,"Avoid combination"
DB02703,DB01026,"Avoid combination"
DB02703,DB01036,"Avoid combination"
DB02703,DB01058,"Avoid combination"
DB02703,DB01068,"Avoid combination"
DB02703,DB01072,"Avoid combination"
DB02703,DB01076,"Avoid combination"
DB02703,DB01087,"Avoid combination"
DB02703,DB01100,"Avoid combination"
DB02703,DB01115,"Avoid combination"
DB02703,DB01118,"Avoid combination"
DB02703,DB01149,"Avoid combination"
DB02703,DB01167,"Avoid combination"
DB02703,DB01175,"Avoid combination"
DB02703,DB01183,"Avoid combination"
DB02703,DB01186,"Avoid combination"
DB02703,DB01198,"Avoid combination"
DB02703,DB01200,"Avoid combination"
DB02703,DB01211,"Avoid combination"
DB02703,DB01219,"Avoid combination"
DB02703,DB01221,"Avoid combination"
DB02703,DB01222,"Avoid combination"
DB02703,DB01223,"Avoid combination"
DB02703,DB01224,"Avoid combination"
DB02703,DB01227,"Avoid combination"
DB02703,DB01229,"Avoid combination"
DB02703,DB01232,"Avoid combination"
DB02703,DB01234,"Avoid combination"
DB02703,DB01238,"Avoid combination"
DB02703,DB01248,"Avoid combination"
DB02703,DB01253,"Avoid combination"
DB02703,DB01254,"Avoid combination"
DB02703,DB01264,"Avoid combination"
DB02703,DB01319,"Avoid combination"
DB02703,DB01394,"Avoid combination"
DB02703,DB01545,"Avoid combination"
DB02703,DB04574,"Avoid combination"
DB02703,DB04835,"Avoid combination"
DB02703,DB04855,"Avoid combination"
DB02703,DB05521,"Avoid combination"
DB02703,DB05812,"Avoid combination"
DB02703,DB06176,"Avoid combination"
DB02703,DB06212,"Avoid combination"
DB02703,DB06228,"Avoid combination"
DB02703,DB06414,"Avoid combination"
DB02703,DB06603,"Avoid combination"
DB02703,DB06605,"Avoid combination"
DB02703,DB06626,"Avoid combination"
DB02703,DB06789,"Avoid combination"
DB02703,DB08815,"Avoid combination"
DB02703,DB08816,"Avoid combination"
DB02703,DB08864,"Avoid combination"
DB02703,DB08873,"Avoid combination"
DB02703,DB08895,"Avoid combination"
DB02703,DB09034,"Avoid combination"
DB02703,DB09039,"Avoid combination"
DB02703,DB09048,"Avoid combination"
DB02703,DB09049,"Avoid combination"
DB02703,DB09054,"Avoid combination"
DB02703,DB09071,"Avoid combination"
DB02703,DB09074,"Avoid combination"
DB02703,DB09389,"Avoid combination"
DB02703,DB11757,"Avoid combination"
DB03585,DB00682,Critical
